/home/amol/Projects/Self-Driving-Car/Data/IMG/center_2022_04_23_12_22_06_869.jpg, /home/amol/Projects/Self-Driving-Car/Data/IMG/left_2022_04_23_12_22_06_869.jpg, /home/amol/Projects/Self-Driving-Car/Data/IMG/right_2022_04_23_12_22_06_869.jpg, 0, 0, 0, 7.798584E-05
/home/amol/Projects/Self-Driving-Car/Data/IMG/center_2022_04_23_12_22_06_969.jpg, /home/amol/Projects/Self-Driving-Car/Data/IMG/left_2022_04_23_12_22_06_969.jpg, /home/amol/Projects/Self-Driving-Car/Data/IMG/right_2022_04_23_12_22_06_969.jpg, 0, 0, 0, 7.805982E-05
/home/amol/Projects/Self-Driving-Car/Data/IMG/center_2022_04_23_12_22_07_086.jpg, /home/amol/Projects/Self-Driving-Car/Data/IMG/left_2022_04_23_12_22_07_086.jpg, /home/amol/Projects/Self-Driving-Car/Data/IMG/right_2022_04_23_12_22_07_086.jpg, 0, 0, 0, 7.815196E-05
/home/amol/Projects/Self-Driving-Car/Data/IMG/center_2022_04_23_12_22_07_222.jpg, /home/amol/Projects/Self-Driving-Car/Data/IMG/left_2022_04_23_12_22_07_222.jpg, /home/amol/Projects/Self-Driving-Car/Data/IMG/right_2022_04_23_12_22_07_222.jpg, 0, 0, 0, 7.802524E-05
/home/amol/Projects/Self-Driving-Car/Data/IMG/center_2022_04_23_12_22_07_336.jpg, /home/amol/Projects/Self-Driving-Car/Data/IMG/left_2022_04_23_12_22_07_336.jpg, /home/amol/Projects/Self-Driving-Car/Data/IMG/right_2022_04_23_12_22_07_336.jpg, 0, 0, 0, 8.025284E-05
/home/amol/Projects/Self-Driving-Car/Data/IMG/center_2022_04_23_12_22_07_490.jpg, /home/amol/Projects/Self-Driving-Car/Data/IMG/left_2022_04_23_12_22_07_490.jpg, /home/amol/Projects/Self-Driving-Car/Data/IMG/right_2022_04_23_12_22_07_490.jpg, 0, 0, 0, 7.879837E-05
/home/amol/Projects/Self-Driving-Car/Data/IMG/center_2022_04_23_12_22_07_603.jpg, /home/amol/Projects/Self-Driving-Car/Data/IMG/left_2022_04_23_12_22_07_603.jpg, /home/amol/Projects/Self-Driving-Car/Data/IMG/right_2022_04_23_12_22_07_603.jpg, 0, 0, 0, 7.799356E-05
/home/amol/Projects/Self-Driving-Car/Data/IMG/center_2022_04_23_12_22_07_705.jpg, /home/amol/Projects/Self-Driving-Car/Data/IMG/left_2022_04_23_12_22_07_705.jpg, /home/amol/Projects/Self-Driving-Car/Data/IMG/right_2022_04_23_12_22_07_705.jpg, 0, 0, 0, 7.852701E-05
/home/amol/Projects/Self-Driving-Car/Data/IMG/center_2022_04_23_12_22_07_824.jpg, /home/amol/Projects/Self-Driving-Car/Data/IMG/left_2022_04_23_12_22_07_824.jpg, /home/amol/Projects/Self-Driving-Car/Data/IMG/right_2022_04_23_12_22_07_824.jpg, 0, 0, 0, 7.741947E-05
/home/amol/Projects/Self-Driving-Car/Data/IMG/center_2022_04_23_12_22_07_939.jpg, /home/amol/Projects/Self-Driving-Car/Data/IMG/left_2022_04_23_12_22_07_939.jpg, /home/amol/Projects/Self-Driving-Car/Data/IMG/right_2022_04_23_12_22_07_939.jpg, 0, 0, 0, 7.828798E-05
/home/amol/Projects/Self-Driving-Car/Data/IMG/center_2022_04_23_12_22_08_039.jpg, /home/amol/Projects/Self-Driving-Car/Data/IMG/left_2022_04_23_12_22_08_039.jpg, /home/amol/Projects/Self-Driving-Car/Data/IMG/right_2022_04_23_12_22_08_039.jpg, 0, 0, 0, 7.825598E-05
/home/amol/Projects/Self-Driving-Car/Data/IMG/center_2022_04_23_12_22_08_157.jpg, /home/amol/Projects/Self-Driving-Car/Data/IMG/left_2022_04_23_12_22_08_157.jpg, /home/amol/Projects/Self-Driving-Car/Data/IMG/right_2022_04_23_12_22_08_157.jpg, 0, 0, 0, 7.843305E-05
/home/amol/Projects/Self-Driving-Car/Data/IMG/center_2022_04_23_12_22_08_272.jpg, /home/amol/Projects/Self-Driving-Car/Data/IMG/left_2022_04_23_12_22_08_272.jpg, /home/amol/Projects/Self-Driving-Car/Data/IMG/right_2022_04_23_12_22_08_272.jpg, 0, 0, 0, 8.150117E-05
/home/amol/Projects/Self-Driving-Car/Data/IMG/center_2022_04_23_12_22_08_389.jpg, /home/amol/Projects/Self-Driving-Car/Data/IMG/left_2022_04_23_12_22_08_389.jpg, /home/amol/Projects/Self-Driving-Car/Data/IMG/right_2022_04_23_12_22_08_389.jpg, 0, 0, 0, 8.203786E-05
/home/amol/Projects/Self-Driving-Car/Data/IMG/center_2022_04_23_12_22_08_541.jpg, /home/amol/Projects/Self-Driving-Car/Data/IMG/left_2022_04_23_12_22_08_541.jpg, /home/amol/Projects/Self-Driving-Car/Data/IMG/right_2022_04_23_12_22_08_541.jpg, 0, 0, 0, 7.746155E-05
/home/amol/Projects/Self-Driving-Car/Data/IMG/center_2022_04_23_12_22_08_673.jpg, /home/amol/Projects/Self-Driving-Car/Data/IMG/left_2022_04_23_12_22_08_673.jpg, /home/amol/Projects/Self-Driving-Car/Data/IMG/right_2022_04_23_12_22_08_673.jpg, 0, 0, 0, 7.846643E-05
/home/amol/Projects/Self-Driving-Car/Data/IMG/center_2022_04_23_12_22_08_789.jpg, /home/amol/Projects/Self-Driving-Car/Data/IMG/left_2022_04_23_12_22_08_789.jpg, /home/amol/Projects/Self-Driving-Car/Data/IMG/right_2022_04_23_12_22_08_789.jpg, 0, 0, 0, 7.869599E-05
/home/amol/Projects/Self-Driving-Car/Data/IMG/center_2022_04_23_12_22_08_907.jpg, /home/amol/Projects/Self-Driving-Car/Data/IMG/left_2022_04_23_12_22_08_907.jpg, /home/amol/Projects/Self-Driving-Car/Data/IMG/right_2022_04_23_12_22_08_907.jpg, 0, 0, 0, 7.846346E-05
/home/amol/Projects/Self-Driving-Car/Data/IMG/center_2022_04_23_12_22_09_039.jpg, /home/amol/Projects/Self-Driving-Car/Data/IMG/left_2022_04_23_12_22_09_039.jpg, /home/amol/Projects/Self-Driving-Car/Data/IMG/right_2022_04_23_12_22_09_039.jpg, 0, 0, 0, 7.835893E-05
/home/amol/Projects/Self-Driving-Car/Data/IMG/center_2022_04_23_12_22_09_156.jpg, /home/amol/Projects/Self-Driving-Car/Data/IMG/left_2022_04_23_12_22_09_156.jpg, /home/amol/Projects/Self-Driving-Car/Data/IMG/right_2022_04_23_12_22_09_156.jpg, 0, 0, 0, 7.836233E-05
/home/amol/Projects/Self-Driving-Car/Data/IMG/center_2022_04_23_12_22_09_272.jpg, /home/amol/Projects/Self-Driving-Car/Data/IMG/left_2022_04_23_12_22_09_272.jpg, /home/amol/Projects/Self-Driving-Car/Data/IMG/right_2022_04_23_12_22_09_272.jpg, 0, 0, 0, 7.756674E-05
/home/amol/Projects/Self-Driving-Car/Data/IMG/center_2022_04_23_12_22_09_424.jpg, /home/amol/Projects/Self-Driving-Car/Data/IMG/left_2022_04_23_12_22_09_424.jpg, /home/amol/Projects/Self-Driving-Car/Data/IMG/right_2022_04_23_12_22_09_424.jpg, 0, 0, 0, 7.837994E-05
/home/amol/Projects/Self-Driving-Car/Data/IMG/center_2022_04_23_12_22_09_555.jpg, /home/amol/Projects/Self-Driving-Car/Data/IMG/left_2022_04_23_12_22_09_555.jpg, /home/amol/Projects/Self-Driving-Car/Data/IMG/right_2022_04_23_12_22_09_555.jpg, 0, 0, 0, 8.05176E-05
/home/amol/Projects/Self-Driving-Car/Data/IMG/center_2022_04_23_12_22_09_689.jpg, /home/amol/Projects/Self-Driving-Car/Data/IMG/left_2022_04_23_12_22_09_689.jpg, /home/amol/Projects/Self-Driving-Car/Data/IMG/right_2022_04_23_12_22_09_689.jpg, 0, 0, 0, 7.889618E-05
/home/amol/Projects/Self-Driving-Car/Data/IMG/center_2022_04_23_12_22_09_806.jpg, /home/amol/Projects/Self-Driving-Car/Data/IMG/left_2022_04_23_12_22_09_806.jpg, /home/amol/Projects/Self-Driving-Car/Data/IMG/right_2022_04_23_12_22_09_806.jpg, 0, 0, 0, 7.916607E-05
/home/amol/Projects/Self-Driving-Car/Data/IMG/center_2022_04_23_12_22_09_922.jpg, /home/amol/Projects/Self-Driving-Car/Data/IMG/left_2022_04_23_12_22_09_922.jpg, /home/amol/Projects/Self-Driving-Car/Data/IMG/right_2022_04_23_12_22_09_922.jpg, 0, 0, 0, 7.84134E-05
/home/amol/Projects/Self-Driving-Car/Data/IMG/center_2022_04_23_12_22_10_035.jpg, /home/amol/Projects/Self-Driving-Car/Data/IMG/left_2022_04_23_12_22_10_035.jpg, /home/amol/Projects/Self-Driving-Car/Data/IMG/right_2022_04_23_12_22_10_035.jpg, 0, 0, 0, 7.906659E-05
/home/amol/Projects/Self-Driving-Car/Data/IMG/center_2022_04_23_12_22_10_172.jpg, /home/amol/Projects/Self-Driving-Car/Data/IMG/left_2022_04_23_12_22_10_172.jpg, /home/amol/Projects/Self-Driving-Car/Data/IMG/right_2022_04_23_12_22_10_172.jpg, 0, 0, 0, 7.830173E-05
/home/amol/Projects/Self-Driving-Car/Data/IMG/center_2022_04_23_12_22_10_285.jpg, /home/amol/Projects/Self-Driving-Car/Data/IMG/left_2022_04_23_12_22_10_285.jpg, /home/amol/Projects/Self-Driving-Car/Data/IMG/right_2022_04_23_12_22_10_285.jpg, 0, 0, 0, 7.832864E-05
/home/amol/Projects/Self-Driving-Car/Data/IMG/center_2022_04_23_12_22_10_422.jpg, /home/amol/Projects/Self-Driving-Car/Data/IMG/left_2022_04_23_12_22_10_422.jpg, /home/amol/Projects/Self-Driving-Car/Data/IMG/right_2022_04_23_12_22_10_422.jpg, 0, 0, 0, 7.87665E-05
/home/amol/Projects/Self-Driving-Car/Data/IMG/center_2022_04_23_12_22_10_535.jpg, /home/amol/Projects/Self-Driving-Car/Data/IMG/left_2022_04_23_12_22_10_535.jpg, /home/amol/Projects/Self-Driving-Car/Data/IMG/right_2022_04_23_12_22_10_535.jpg, 0, 0, 0, 7.797514E-05
/home/amol/Projects/Self-Driving-Car/Data/IMG/center_2022_04_23_12_22_10_673.jpg, /home/amol/Projects/Self-Driving-Car/Data/IMG/left_2022_04_23_12_22_10_673.jpg, /home/amol/Projects/Self-Driving-Car/Data/IMG/right_2022_04_23_12_22_10_673.jpg, 0, 0, 0, 7.93949E-05
/home/amol/Projects/Self-Driving-Car/Data/IMG/center_2022_04_23_12_22_10_786.jpg, /home/amol/Projects/Self-Driving-Car/Data/IMG/left_2022_04_23_12_22_10_786.jpg, /home/amol/Projects/Self-Driving-Car/Data/IMG/right_2022_04_23_12_22_10_786.jpg, 0, 0, 0, 7.794397E-05
/home/amol/Projects/Self-Driving-Car/Data/IMG/center_2022_04_23_12_22_10_886.jpg, /home/amol/Projects/Self-Driving-Car/Data/IMG/left_2022_04_23_12_22_10_886.jpg, /home/amol/Projects/Self-Driving-Car/Data/IMG/right_2022_04_23_12_22_10_886.jpg, 0, 0, 0, 7.879687E-05
/home/amol/Projects/Self-Driving-Car/Data/IMG/center_2022_04_23_12_22_11_022.jpg, /home/amol/Projects/Self-Driving-Car/Data/IMG/left_2022_04_23_12_22_11_022.jpg, /home/amol/Projects/Self-Driving-Car/Data/IMG/right_2022_04_23_12_22_11_022.jpg, 0, 0, 0, 7.948384E-05
/home/amol/Projects/Self-Driving-Car/Data/IMG/center_2022_04_23_12_22_11_135.jpg, /home/amol/Projects/Self-Driving-Car/Data/IMG/left_2022_04_23_12_22_11_135.jpg, /home/amol/Projects/Self-Driving-Car/Data/IMG/right_2022_04_23_12_22_11_135.jpg, 0, 0, 0, 7.926807E-05
/home/amol/Projects/Self-Driving-Car/Data/IMG/center_2022_04_23_12_22_11_271.jpg, /home/amol/Projects/Self-Driving-Car/Data/IMG/left_2022_04_23_12_22_11_271.jpg, /home/amol/Projects/Self-Driving-Car/Data/IMG/right_2022_04_23_12_22_11_271.jpg, 0, 0, 0, 7.927371E-05
/home/amol/Projects/Self-Driving-Car/Data/IMG/center_2022_04_23_12_22_11_386.jpg, /home/amol/Projects/Self-Driving-Car/Data/IMG/left_2022_04_23_12_22_11_386.jpg, /home/amol/Projects/Self-Driving-Car/Data/IMG/right_2022_04_23_12_22_11_386.jpg, 0, 0, 0, 7.849983E-05
/home/amol/Projects/Self-Driving-Car/Data/IMG/center_2022_04_23_12_22_11_522.jpg, /home/amol/Projects/Self-Driving-Car/Data/IMG/left_2022_04_23_12_22_11_522.jpg, /home/amol/Projects/Self-Driving-Car/Data/IMG/right_2022_04_23_12_22_11_522.jpg, -0.3166916, 0, 0, 9.591986E-05
/home/amol/Projects/Self-Driving-Car/Data/IMG/center_2022_04_23_12_22_11_635.jpg, /home/amol/Projects/Self-Driving-Car/Data/IMG/left_2022_04_23_12_22_11_635.jpg, /home/amol/Projects/Self-Driving-Car/Data/IMG/right_2022_04_23_12_22_11_635.jpg, -0.6566041, 0, 0, 9.884463E-05
/home/amol/Projects/Self-Driving-Car/Data/IMG/center_2022_04_23_12_22_11_739.jpg, /home/amol/Projects/Self-Driving-Car/Data/IMG/left_2022_04_23_12_22_11_739.jpg, /home/amol/Projects/Self-Driving-Car/Data/IMG/right_2022_04_23_12_22_11_739.jpg, -0.7580931, 0.2180822, 0, 0.1141822
